index_name,Date,Open,High,Low,Close
Nasdaq,4/25/2018,7009.990234,7030.740234,6926.970215,7003.740234
Nasdaq,4/26/2018,7080.490234,7143.939941,7055.660156,7118.680176
Nasdaq,4/27/2018,7195.52002,7197.149902,7083.950195,7119.799805
Nasdaq,4/30/2018,7133.950195,7169.799805,7065.410156,7066.27002
Nasdaq,5/1/2018,7053.649902,7133.27002,7036.180176,7130.700195
Nasdaq,5/2/2018,7138.450195,7169.459961,7094.720215,7100.899902
Nasdaq,5/3/2018,7065.029785,7112.589844,6991.140137,7088.149902
Nasdaq,5/4/2018,7065.669922,7228.259766,7057.890137,7209.620117
Nasdaq,5/7/2018,7241.819824,7291.740234,7235.759766,7265.209961
Nasdaq,5/8/2018,7255.339844,7278.810059,7224.700195,7266.899902
Nasdaq,5/9/2018,7281.529785,7344.799805,7259.049805,7339.910156
Nasdaq,5/10/2018,7355.899902,7414.149902,7353.629883,7404.970215
Nasdaq,5/11/2018,7393.970215,7417.669922,7372.259766,7402.879883
Nasdaq,5/14/2018,7429.450195,7458.419922,7401.890137,7411.319824
Nasdaq,5/15/2018,7361.299805,7363.52002,7320.970215,7351.629883
Nasdaq,5/16/2018,7356.220215,7413.319824,7356.160156,7398.299805
Nasdaq,5/17/2018,7379.580078,7425.390137,7350.459961,7382.470215
Nasdaq,5/18/2018,7364.339844,7381.160156,7343.970215,7354.339844
Nasdaq,5/21/2018,7406.339844,7431.830078,7368.209961,7394.040039
Nasdaq,5/22/2018,7420.850098,7432.529785,7370.330078,7378.459961
Nasdaq,5/23/2018,7335.029785,7426.779785,7334.620117,7425.959961
Nasdaq,5/24/2018,7421.990234,7435.379883,7357.5,7424.430176
Nasdaq,5/25/2018,7422.200195,7452.850098,7415.580078,7433.850098
Nasdaq,5/29/2018,7398.509766,7435.129883,7354.290039,7396.589844
Nasdaq,5/30/2018,7428.410156,7473.810059,7423.669922,7462.450195
Nasdaq,5/31/2018,7455.580078,7492.419922,7431.410156,7442.120117
Nasdaq,6/1/2018,7487.660156,7557.379883,7487.22998,7554.330078
Nasdaq,6/4/2018,7570.080078,7607.169922,7561.200195,7606.459961
Nasdaq,6/5/2018,7621.359863,7644.47998,7602.379883,7637.859863
Nasdaq,6/6/2018,7652.799805,7691.649902,7622.310059,7689.240234
Nasdaq,6/7/2018,7697.410156,7697.410156,7597.660156,7635.069824
Nasdaq,6/8/2018,7607.740234,7653.580078,7595.140137,7645.509766
Nasdaq,6/11/2018,7647.240234,7677.290039,7642.870117,7659.930176
Nasdaq,6/12/2018,7673.870117,7708.25,7669.529785,7703.790039
Nasdaq,6/13/2018,7713.899902,7748.959961,7686.649902,7695.700195
Nasdaq,6/14/2018,7723.529785,7768.600098,7723.529785,7761.040039
Nasdaq,6/15/2018,7725.029785,7755.720215,7704.339844,7746.379883
Nasdaq,6/18/2018,7692.959961,7749.359863,7676.830078,7747.029785
Nasdaq,6/19/2018,7658.470215,7727.410156,7635.72998,7725.589844
Nasdaq,6/20/2018,7764.149902,7806.600098,7755.47998,7781.509766
Nasdaq,6/21/2018,7800.299805,7803.450195,7699.200195,7712.950195
Nasdaq,6/22/2018,7739.689941,7739.709961,7679.120117,7692.819824
Nasdaq,6/25/2018,7631.120117,7639.72998,7477.72998,7532.009766
Nasdaq,6/26/2018,7553.740234,7597.490234,7527,7561.629883
Nasdaq,6/27/2018,7586.330078,7610.669922,7444.169922,7445.080078
Nasdaq,6/28/2018,7438.109863,7526.069824,7419.560059,7503.680176
Nasdaq,6/29/2018,7544.129883,7573.589844,7502.950195,7510.299805
Nasdaq,7/2/2018,7451.899902,7568.100098,7443.100098,7567.689941
Nasdaq,7/3/2018,7593.629883,7594.330078,7498.5,7502.669922
Nasdaq,7/5/2018,7550.660156,7589.189941,7511.430176,7586.430176
Nasdaq,7/6/2018,7595.930176,7695.810059,7588.649902,7688.390137
Nasdaq,7/9/2018,7731.740234,7757.279785,7702.060059,7756.200195
Nasdaq,7/10/2018,7770.629883,7777.47998,7731.97998,7759.200195
Nasdaq,7/11/2018,7698.509766,7748.160156,7696.580078,7716.609863
Nasdaq,7/12/2018,7752.709961,7825.669922,7746.759766,7823.919922
Nasdaq,7/13/2018,7827.620117,7843.52002,7803.339844,7825.97998
Nasdaq,7/16/2018,7831.740234,7838.819824,7791.97998,7805.720215
Nasdaq,7/17/2018,7751.970215,7867.149902,7749.609863,7855.120117
Nasdaq,7/18/2018,7859.430176,7863.77002,7822.830078,7854.439941
Nasdaq,7/19/2018,7829.799805,7849.850098,7811.149902,7825.299805
Nasdaq,7/20/2018,7843.080078,7860.25,7815.859863,7820.200195
Nasdaq,7/23/2018,7806.930176,7846.759766,7776.549805,7841.870117
Nasdaq,7/24/2018,7914.350098,7928.790039,7814.330078,7840.77002
Nasdaq,7/25/2018,7839.089844,7933.310059,7838.759766,7932.240234
Nasdaq,7/26/2018,7848.040039,7881.299805,7834.080078,7852.180176
Nasdaq,7/27/2018,7889.75,7889.75,7698.959961,7737.419922
Nasdaq,7/30/2018,7735.27002,7740.259766,7604.240234,7630
Nasdaq,7/31/2018,7654.589844,7709.490234,7614.839844,7671.790039
Nasdaq,8/1/2018,7701.819824,7732.680176,7670.709961,7707.290039
Nasdaq,8/2/2018,7659.52002,7808.850098,7659.52002,7802.689941
Nasdaq,8/3/2018,7819.22998,7824.060059,7783.299805,7812.009766
Nasdaq,8/6/2018,7809.540039,7859.680176,7801.879883,7859.680176
Nasdaq,8/7/2018,7878.620117,7898.200195,7868.649902,7883.660156
Nasdaq,8/8/2018,7880,7901.689941,7864.459961,7888.330078
Nasdaq,8/9/2018,7886.52002,7923.350098,7881.060059,7891.779785
Nasdaq,8/10/2018,7834.709961,7866.189941,7818.370117,7839.109863
Nasdaq,8/13/2018,7848,7888.660156,7814.27002,7819.709961
Nasdaq,8/14/2018,7847.879883,7878.22998,7815.5,7870.890137
Nasdaq,8/15/2018,7810.02002,7832.660156,7732.689941,7774.120117
Nasdaq,8/16/2018,7826.950195,7849.669922,7795.740234,7806.52002
Nasdaq,8/17/2018,7786.640137,7830.779785,7752.680176,7816.330078
Nasdaq,8/20/2018,7834.370117,7837.140137,7787.899902,7821.009766
Nasdaq,8/21/2018,7840.089844,7897.680176,7836.790039,7859.169922
Nasdaq,8/22/2018,7844.040039,7897.629883,7840.839844,7889.100098
Nasdaq,8/23/2018,7886.470215,7926.319824,7866.529785,7878.459961
Nasdaq,8/24/2018,7907.810059,7949.709961,7907.100098,7945.97998
Nasdaq,8/27/2018,7989.640137,8024.939941,7976.600098,8017.899902
Nasdaq,8/28/2018,8039.009766,8046.310059,8009.589844,8030.040039
Nasdaq,8/29/2018,8044.339844,8113.560059,8042.100098,8109.689941
Nasdaq,8/30/2018,8094.200195,8133.299805,8069.569824,8088.359863
Nasdaq,8/31/2018,8079.310059,8119.819824,8079.310059,8109.540039
Nasdaq,9/4/2018,8087.950195,8104.069824,8042.140137,8091.25
Nasdaq,9/5/2018,8073.529785,8077.839844,7962.350098,7995.169922
Nasdaq,9/6/2018,7998.27002,8001.970215,7885.490234,7922.72998
Nasdaq,9/7/2018,7878.790039,7962.529785,7873.930176,7902.540039
Nasdaq,9/10/2018,7939.569824,7945.029785,7890.390137,7924.160156
Nasdaq,9/11/2018,7894.870117,7986.319824,7880.919922,7972.470215
Nasdaq,9/12/2018,7958.870117,7965.390137,7884.049805,7954.22998
Nasdaq,9/13/2018,7999.930176,8037.509766,7989.850098,8013.709961
Nasdaq,9/14/2018,8026.160156,8040.830078,7979.779785,8010.040039
Nasdaq,9/17/2018,7992.209961,8002.779785,7890.069824,7895.790039
Nasdaq,9/18/2018,7903.569824,7986.100098,7901.009766,7956.109863
Nasdaq,9/19/2018,7962.549805,7976.120117,7917.72998,7950.040039
Nasdaq,9/20/2018,7993.529785,8039.060059,7986.410156,8028.22998
Nasdaq,9/21/2018,8041.689941,8057.259766,7979.669922,7986.959961
Nasdaq,9/24/2018,7939.379883,7997.899902,7912.470215,7993.25
Nasdaq,9/25/2018,8001.589844,8014.120117,7979.290039,8007.470215
Nasdaq,9/26/2018,8011.680176,8067.029785,7982.759766,7990.370117
Nasdaq,9/27/2018,8021.220215,8071.560059,8017.910156,8041.970215
Nasdaq,9/28/2018,8024.5,8065.060059,8015.870117,8046.350098
Nasdaq,10/1/2018,8091.5,8107.379883,8019.77002,8037.299805
Nasdaq,10/2/2018,8024.470215,8054.149902,7983.990234,7999.549805
Nasdaq,10/3/2018,8034.649902,8053.930176,8012.029785,8025.089844
Nasdaq,10/4/2018,7993.330078,7997.169922,7833.160156,7879.509766
Nasdaq,10/5/2018,7874.759766,7902.669922,7715.970215,7788.450195
Nasdaq,10/8/2018,7747.100098,7797.319824,7654.839844,7735.950195
Nasdaq,10/9/2018,7728.509766,7799.75,7718.950195,7738.02002
Nasdaq,10/10/2018,7694.080078,7701.200195,7420.560059,7422.049805
Nasdaq,10/11/2018,7388.069824,7493.209961,7274.040039,7329.060059
Nasdaq,10/12/2018,7507.839844,7516.689941,7368.330078,7496.890137
Nasdaq,10/15/2018,7473.330078,7500.930176,7400.069824,7430.740234
Nasdaq,10/16/2018,7501.779785,7658.140137,7493.439941,7645.490234
Nasdaq,10/17/2018,7669.259766,7670.490234,7563.089844,7642.700195
Nasdaq,10/18/2018,7616.470215,7616.859863,7452.459961,7485.140137
Nasdaq,10/19/2018,7530.160156,7582.890137,7428.299805,7449.029785
Nasdaq,10/22/2018,7486.740234,7520.540039,7424.740234,7468.629883
Nasdaq,10/23/2018,7328.549805,7472.580078,7260.129883,7437.540039
Nasdaq,10/24/2018,7423.209961,7435.689941,7099,7108.399902
Nasdaq,10/25/2018,7197.490234,7364.819824,7178.540039,7318.339844
Nasdaq,10/26/2018,7125.180176,7283.319824,7057,7167.209961
Nasdaq,10/29/2018,7272.419922,7295.609863,6922.830078,7050.290039
Nasdaq,10/30/2018,7017.870117,7166.839844,7001.47998,7161.649902
Nasdaq,10/31/2018,7276.620117,7368.490234,7270.629883,7305.899902
Nasdaq,11/1/2018,7327.819824,7435.879883,7286.5,7434.060059
Nasdaq,11/2/2018,7424.02002,7466.529785,7298.680176,7356.990234
Nasdaq,11/5/2018,7344.080078,7349.22998,7255.879883,7328.850098
Nasdaq,11/6/2018,7326.069824,7400.640137,7320.890137,7375.959961
Nasdaq,11/7/2018,7446.089844,7572.930176,7435.870117,7570.75
Nasdaq,11/8/2018,7544.169922,7566.930176,7499.709961,7530.879883
Nasdaq,11/9/2018,7468.509766,7474.339844,7349.47998,7406.899902
Nasdaq,11/12/2018,7364.049805,7371.089844,7193.77002,7200.870117
Nasdaq,11/13/2018,7230.689941,7319.120117,7182.859863,7200.870117
Nasdaq,11/14/2018,7265.390137,7285.569824,7101.169922,7136.390137
Nasdaq,11/15/2018,7112.830078,7274.259766,7072.359863,7259.029785
Nasdaq,11/16/2018,7193.600098,7274.859863,7171.700195,7247.870117
Nasdaq,11/19/2018,7217.240234,7224.120117,7011.399902,7028.47998
Nasdaq,11/20/2018,6867.430176,6994.75,6830.759766,6908.819824
Nasdaq,11/21/2018,6985.509766,7029.930176,6951.620117,6972.25
Nasdaq,11/23/2018,6919.52002,6987.890137,6919.160156,6938.97998
Nasdaq,11/26/2018,7026.5,7083.930176,7003.120117,7081.850098
Nasdaq,11/27/2018,7041.22998,7105.140137,7014.359863,7082.700195
Nasdaq,11/28/2018,7135.080078,7292.709961,7090.97998,7291.589844
Nasdaq,11/29/2018,7267.370117,7319.959961,7217.689941,7273.080078
Nasdaq,11/30/2018,7279.299805,7332.790039,7255.680176,7330.540039
Nasdaq,12/3/2018,7486.129883,7486.509766,7392.220215,7441.509766
Nasdaq,12/4/2018,7407.950195,7421.109863,7150.109863,7158.430176
Nasdaq,12/6/2018,7017.049805,7189.52002,6984.339844,7188.259766
Nasdaq,12/7/2018,7163.490234,7205.370117,6945.27002,6969.25
Nasdaq,12/10/2018,6959.629883,7047.620117,6878.990234,7020.52002
Nasdaq,12/11/2018,7121.660156,7129.830078,6983.009766,7031.830078
Nasdaq,12/12/2018,7127,7197.290039,7096.560059,7098.310059
Nasdaq,12/13/2018,7135.279785,7154.640137,7034.819824,7070.330078
Nasdaq,12/14/2018,6986.370117,7027.169922,6898.990234,6910.660156
Nasdaq,12/17/2018,6886.459961,6931.810059,6710.009766,6753.72998
Nasdaq,12/18/2018,6809.819824,6847.27002,6733.709961,6783.910156
Nasdaq,12/19/2018,6777.589844,6868.859863,6586.5,6636.830078
Nasdaq,12/20/2018,6607.759766,6666.200195,6447.910156,6528.410156
Nasdaq,12/21/2018,6573.490234,6586.680176,6304.629883,6332.990234
Nasdaq,12/24/2018,6278.490234,6355.180176,6190.169922,6192.919922
Nasdaq,12/26/2018,6257.859863,6555.529785,6214.339844,6554.359863
Nasdaq,12/27/2018,6457.189941,6583.009766,6336.970215,6579.490234
Nasdaq,12/28/2018,6616.790039,6684.180176,6529.220215,6584.52002
Nasdaq,12/31/2018,6649.52002,6659.959961,6570.060059,6635.279785
Nasdaq,1/2/2019,6506.910156,6693.709961,6506.879883,6665.939941
Nasdaq,1/3/2019,6584.77002,6600.209961,6457.129883,6463.5
Nasdaq,1/4/2019,6567.140137,6760.689941,6554.240234,6738.859863
Nasdaq,1/7/2019,6757.529785,6855.600098,6741.399902,6823.470215
Nasdaq,1/8/2019,6893.439941,6909.580078,6795.859863,6897
Nasdaq,1/9/2019,6923.060059,6985.220215,6899.560059,6957.080078
Nasdaq,1/10/2019,6908.649902,6991.370117,6877.080078,6986.069824
Nasdaq,1/11/2019,6947.459961,6975.649902,6933.600098,6971.47998
Nasdaq,1/14/2019,6908.029785,6936.220215,6887.47998,6905.919922
Nasdaq,1/15/2019,6931.390137,7025.850098,6928.120117,7023.830078
Nasdaq,1/16/2019,7033.75,7079.629883,7028.120117,7034.689941
Nasdaq,1/17/2019,7010.129883,7113.950195,7003.620117,7084.459961
Nasdaq,1/18/2019,7134.100098,7185.379883,7096.620117,7157.22998
Nasdaq,1/22/2019,7109.569824,7110.160156,6979.810059,7020.359863
Nasdaq,1/23/2019,7061.649902,7084.850098,6953.22998,7025.77002
Nasdaq,1/24/2019,7042.25,7078.959961,7029.950195,7073.459961
Nasdaq,1/25/2019,7128.180176,7174.560059,7111.089844,7164.859863
Nasdaq,1/28/2019,7075.009766,7086.299805,7034.25,7085.680176
Nasdaq,1/29/2019,7087.490234,7092.290039,7011.470215,7028.290039
Nasdaq,1/30/2019,7094.790039,7201.310059,7065.569824,7183.080078
Nasdaq,1/31/2019,7208.169922,7303.120117,7205.950195,7281.740234
Nasdaq,2/1/2019,7256.370117,7299.939941,7243.410156,7263.870117
Nasdaq,2/4/2019,7266.279785,7348.22998,7261.069824,7347.540039
Nasdaq,2/5/2019,7356.339844,7408.680176,7355.359863,7402.080078
Nasdaq,2/6/2019,7400.439941,7410.77002,7346.720215,7375.279785
Nasdaq,2/7/2019,7316.5,7336.740234,7235.049805,7288.350098
Nasdaq,2/8/2019,7232.299805,7299.439941,7225.140137,7298.200195
Nasdaq,2/11/2019,7327.370117,7343.560059,7290.029785,7307.899902
Nasdaq,2/12/2019,7358.850098,7419.430176,7349.799805,7414.620117
Nasdaq,2/13/2019,7437.459961,7461.660156,7413.839844,7420.379883
Nasdaq,2/14/2019,7390.25,7454.419922,7375.709961,7426.950195
Nasdaq,2/15/2019,7468.569824,7477.279785,7440.259766,7472.410156
Nasdaq,2/19/2019,7450.75,7507.790039,7450.27002,7486.77002
Nasdaq,2/20/2019,7490.310059,7513.700195,7455.25,7489.069824
Nasdaq,2/21/2019,7475.410156,7485.75,7430.890137,7459.709961
Nasdaq,2/22/2019,7481.629883,7527.540039,7479.009766,7527.540039
Nasdaq,2/25/2019,7585.299805,7602.689941,7551.609863,7554.459961
Nasdaq,2/26/2019,7535.290039,7573.220215,7524.310059,7549.299805
Nasdaq,2/27/2019,7526.419922,7562.290039,7485.390137,7554.509766
Nasdaq,2/28/2019,7533.310059,7561.899902,7516.47998,7532.529785
Nasdaq,3/1/2019,7587.450195,7603.040039,7540.75,7595.350098
Nasdaq,3/4/2019,7636.620117,7643.660156,7501.560059,7577.569824
Nasdaq,3/5/2019,7582.290039,7598.660156,7543.540039,7576.359863
Nasdaq,3/6/2019,7575.379883,7579.02002,7499.870117,7505.919922
Nasdaq,3/7/2019,7483.790039,7489.080078,7397.189941,7421.459961
Nasdaq,3/8/2019,7334.350098,7411.52002,7332.919922,7408.140137
Nasdaq,3/11/2019,7442.560059,7558.22998,7442.399902,7558.060059
Nasdaq,3/12/2019,7571.850098,7611.129883,7560.459961,7591.029785
Nasdaq,3/13/2019,7621.379883,7677.069824,7619.459961,7643.410156
Nasdaq,3/14/2019,7644.790039,7653.100098,7627.02002,7630.910156
Nasdaq,3/15/2019,7658.410156,7714.959961,7652.040039,7688.529785
Nasdaq,3/18/2019,7696.379883,7737.669922,7677.740234,7714.47998
Nasdaq,3/19/2019,7747.399902,7767.890137,7699.149902,7723.950195
Nasdaq,3/20/2019,7721.950195,7779.240234,7674.040039,7728.970215
Nasdaq,3/21/2019,7705.430176,7850.109863,7705.430176,7838.959961
Nasdaq,3/22/2019,7800.25,7817.830078,7642.569824,7642.669922
Nasdaq,3/25/2019,7618.97998,7662.379883,7579.290039,7637.540039
Nasdaq,3/26/2019,7700,7738.169922,7649.209961,7691.52002
Nasdaq,3/27/2019,7702.049805,7712.839844,7582.089844,7643.379883
Nasdaq,3/28/2019,7660.069824,7689.160156,7619.819824,7669.169922
Nasdaq,3/29/2019,7726.709961,7733.620117,7688.509766,7729.319824
Nasdaq,4/1/2019,7800.240234,7831.450195,7777.089844,7828.910156
Nasdaq,4/2/2019,7824.609863,7854.919922,7811.279785,7848.689941
Nasdaq,4/3/2019,7891.180176,7938.259766,7870.899902,7895.549805
Nasdaq,4/4/2019,7894.259766,7917.649902,7844.959961,7891.779785
Nasdaq,4/5/2019,7914.509766,7940.450195,7909.140137,7938.689941
Nasdaq,4/8/2019,7924.890137,7955.899902,7891.850098,7953.879883
Nasdaq,4/9/2019,7924.77002,7945.549805,7897.609863,7909.279785
Nasdaq,4/10/2019,7922.72998,7965.330078,7916.899902,7964.240234
Nasdaq,4/11/2019,7975.200195,7975.200195,7933.410156,7947.359863
Nasdaq,4/12/2019,7984.149902,7992.089844,7952.609863,7984.160156
Nasdaq,4/15/2019,7987.160156,7993.330078,7933.569824,7976.009766
Nasdaq,4/16/2019,8000.569824,8017.560059,7978.810059,8000.22998
Nasdaq,4/17/2019,8044.970215,8052.399902,7973.379883,7996.080078
Nasdaq,4/18/2019,7998.450195,8002.310059,7950.970215,7998.060059
Nasdaq,4/22/2019,7969.370117,8017.149902,7965.899902,8015.27002
Nasdaq,4/23/2019,8026.75,8128.870117,8023.810059,8120.819824
Nasdaq,4/24/2019,8122.879883,8139.549805,8101.700195,8102.009766
Nasdaq,4/25/2019,8150.850098,8151.839844,8075.410156,8118.680176
Nasdaq,4/26/2019,8100.279785,8146.419922,8060.890137,8146.399902
Nasdaq,4/29/2019,8147.649902,8176.080078,8136.410156,8161.850098
Nasdaq,4/30/2019,8104.910156,8124.609863,8050.549805,8095.390137
Nasdaq,5/1/2019,8132.930176,8146,8048.22998,8049.640137
Nasdaq,5/2/2019,8046.47998,8094.060059,7976.77002,8036.77002
Nasdaq,5/3/2019,8092.879883,8164.709961,8084.799805,8164
Nasdaq,5/6/2019,7981.850098,8135.540039,7981.850098,8123.290039
Nasdaq,5/7/2019,8043.52002,8070.970215,7899.02002,7963.759766
Nasdaq,5/8/2019,7946.240234,8004.490234,7923.350098,7943.319824
Nasdaq,5/9/2019,7853.209961,7929.779785,7796.160156,7910.589844
Nasdaq,5/10/2019,7881.310059,7949.339844,7759.339844,7916.939941
Nasdaq,5/13/2019,7720.069824,7760.830078,7627.220215,7647.02002
Nasdaq,5/14/2019,7689.660156,7776.200195,7665.299805,7734.490234
Nasdaq,5/15/2019,7682.799805,7838.720215,7682.240234,7822.149902
Nasdaq,5/16/2019,7832.580078,7946.22998,7826.669922,7898.049805
Nasdaq,5/17/2019,7829.029785,7918.709961,7810.350098,7816.279785
Nasdaq,5/20/2019,7714.060059,7747.27002,7678.350098,7702.379883
Nasdaq,5/21/2019,7765.569824,7804.439941,7752.919922,7785.720215
Nasdaq,5/22/2019,7749.799805,7786.330078,7738.350098,7750.839844
Nasdaq,5/23/2019,7660.720215,7665.149902,7585.319824,7628.279785
Nasdaq,5/24/2019,7675.569824,7694.149902,7631.25,7637.009766
Nasdaq,5/28/2019,7655.660156,7693.740234,7603.759766,7607.350098
Nasdaq,5/29/2019,7553.02002,7581.109863,7503.939941,7547.310059
Nasdaq,5/30/2019,7565.459961,7595.899902,7527.660156,7567.720215
Nasdaq,5/31/2019,7470.950195,7506.859863,7448.22998,7453.149902
Nasdaq,6/3/2019,7441.209961,7457.660156,7292.220215,7333.02002
Nasdaq,6/4/2019,7413.939941,7529.5,7385.02002,7527.120117
Nasdaq,6/5/2019,7585.680176,7589.470215,7498.169922,7575.47998
Nasdaq,6/6/2019,7582.240234,7634.120117,7546.220215,7615.549805
Nasdaq,6/7/2019,7652.970215,7767.02002,7647.910156,7742.100098
Nasdaq,6/10/2019,7798.870117,7895.439941,7795.759766,7823.169922
Nasdaq,6/11/2019,7901.040039,7909.990234,7798.629883,7822.569824
Nasdaq,6/12/2019,7803.129883,7819.160156,7773.970215,7792.720215
Nasdaq,6/13/2019,7822.560059,7848.359863,7813.600098,7837.129883
Nasdaq,6/14/2019,7807.189941,7819.209961,7778.120117,7796.660156
Nasdaq,6/17/2019,7819.430176,7865.97998,7812.609863,7845.02002
Nasdaq,6/18/2019,7920.97998,8005.209961,7911.669922,7953.879883
Nasdaq,6/19/2019,7970.259766,7998.589844,7930.379883,7987.319824
Nasdaq,6/20/2019,8087.450195,8088.879883,7996.870117,8051.339844
